index,title,content
988421,解读工商部门鼓励和引导民间投资健康发展的有关意见,"(民间投资细则解读)为民间资本营造公平竞争的市场环境解读工商部门鼓励和引导民间投资健康发展的有关意见根据国家工商行政管理总局近期出台的《关于充分发挥工商行政管理职能作用鼓励和引导民间投资健康发展的意见》,工商部门将在企业兼并重组、拓宽融资渠道、实施商标战略、投资广告产业等方面,积极营造平等准入、公平竞争的市场环境,帮助民间投资健康发展。鼓励民间资本参与国企改制重组工商总局要求各级工商部门,为民间资本重组、联合、转型提供优质高效的登记管理服务,包括:鼓励和引导民间投资市场主体通过参股、控股、资产收购等多种形式,参与国有企业的改制重组;支持符合国家产业政策、具有竞争优势的民间投资市场主体,通过跨地区、跨行业兼并、重组,组建大型企业集团等;支持中西部地区在承接产业转移中新设市场主体,支持东部地区的民间投资市场主体以多种方式向中西部地区投资发展。为鼓励民间投资市场主体“走出去”,工商部门将对民间投资市场主体之间、民间投资市场主体与国有企业之间组成联合体开展境外投资,需要组建企业的,依法做好登记衔接和服务。在扶持小型微型企业发展方面,工商部门将支持具有一定规模的个体工商户转变为企业。解决民间投资市场主体融资难题工商总局要求各级工商部门,充分运用工商行政管理职能,采取以下四种方式,帮助解决民间投资市场主体融资难题:积极开展动产抵押、股权出质登记,完善相关工作机制,提供高效便利的服务,指导民间投资市场主体利用抵押、质押担保进行融资;鼓励和支持民间投资市场主体运用商标权出资、商标质押和商标许可等方式,实现商标无形资产的资本化运作;支持公司以正常经营活动中产生的债权以及人民法院生效裁判确认的债权、破产重整期间列入经人民法院批准重整计划的债权等转为公司股权,减轻债务负担,提高盈利能力,优化行业布局和资产结构,进一步拓宽民间投资市场主体的融资渠道;支持面向民间投资市场主体的金融服务体系和信用担保体系建设,不断改善民间投资市场主体的融资环境。在民间投资领域大力推进商标战略工商总局要求各级工商部门,指导民间投资市场主体实施商标战略,鼓励其提高商标注册、运用、保护、管理能力,在确定国家商标战略实施示范企业时适当考虑民间投资企业的代表性。在商标保护方面,工商部门将加大对创新型、科技含量高、市场占有量大、经济效益好、出口创汇多、抵御风险能力强的民间投资市场主体驰名商标、著名商标的认定和保护工作力度。在农产品商标和地理标志注册方面,工商部门将引导鼓励民间投资市场主体积极参与农业产业技术创新战略联盟,注册农产品商标和地理标志。在商标侵权处理方面,工商部门将对涉及战略性新兴产业、现代服务业等重点行业的民间投资市场主体商标评审案件,根据案情予以加快审理。支持民间资本投资广告业"
927827,水疗馆直播女更衣室实况 女士全走光,"水疗馆将女更衣室的监控视频向售票大厅所有客人直播,出于什么目的?读者黄小姐向新快报报料称,日前她前往东莞市南城区莞太路一家名为“健康活水世界”的水疗馆消费,发现女更衣室内装有视频监控设备,且自己更衣时赤身裸体的情况也被直播到更衣室外的售票大厅,众人可谓一览无遗。黄小姐对这一做法表示质疑,她觉得水疗馆侵犯了自己的隐私权。对此,水疗馆负责人解释称,更衣室内已标明设有视频监控的提示,因更衣室内有储物柜,设置视频监控是出于保安需求,在大厅直播视频是为了震慑窃贼。"
906503,南京两度否认松绑楼市 赵卓文称其“微调样板戏”,"南都讯 记者林广 徐凤实习生李跃 7月23日,南京市发文称将积极支持人才住房消费,被解读为“南京限购令变相松动”,随即南京官方11小时内在其微博连发两条“澄清”消息,否认“松绑”楼市,被业内称为“史上最快澄清”。业内人士分析认为,南京此次打“人才”牌较为巧妙,不会被直接叫停,但可能改变老百姓市场预期,提振市场信心。南京11小时两度“澄清”据了解,在7月23日,南京市发布《市政府关于进一步扩大内需拉动的若干意见》指出,将积极支持人才住房消费,入选“321”计划的人才,正常缴纳公积金的可优先享受公积金贷款;首次购买自住商品房住房,视同南京户籍,并可按五年内个人所得税市以下留成部分,给予购房补贴。随后,该政策因“公积金”、“购房补贴”等字眼,被解读为南京在违背楼市调整政策,是变相地给楼市“松绑”。随后在当天深夜11时,南京市委宣传部新闻发布官方微博“南京发布”发文称:政府特批购房资格仅针对入选南京“321”计划的高端人才,总数不超过3000人,“是将执行调控政策与地方政府吸引人才政策的有机结合”。7月24日上午10时,“南京发布”再次重申,南京没有出台放松房产限购政策,“坚决贯彻国家对房地产市场的宏观调控政策,对调控政策的执行决心不变,方向不改,力度不减。”据当地媒体人士介绍,南京市政府对楼市松绑传言“极其重视”,南京市住建委相关负责人深夜罕见接受媒体电话采访,否认放松调控。微调可改变老百姓市场预期对于7月23日南京支持人才购房的消息,南京房地产开发建设促进会秘书长张辉接受媒体采访时表示,人才引进一直有扶持性政策,包括人才公寓、安家费等,与救市无关,而公积金支持首套房和保障性住房符合国家政策导向,不应过多解读。"
925594,第九届广州车展零部件及用品展 新品抢拍,第九届广州车展零部件及用品展 新品抢拍(8/11)标准 高清
938080,￥3250,"屏幕尺寸:0英寸CPU主频:1000MHz内存容量:128硬盘容量:20GB显卡芯片:SIS 630整合,64 bit gr笔记本重量:3400g有线网卡:内建10/100MB 更多参数>>"
1011048,节能补贴政策首月:拉动冰箱销量不足2%,"节能产品惠民工程未能在6月份扭转电冰箱市场的颓势。据奥维咨询统计数据显示,家用电冰箱6月销量同比下降12.6%,销额同比下降9.1%,政策拉动销售量仅为1.54%。奥维咨询王庆生称,企业生产结构尚需时间来进行调整、企业库存结构调整尚未完成、厂商之间政策操作模式尚需磨合、企业对政策跟进尚存疑虑等是市场反应冷淡的主要因素。据记者了解,工信部等政策制定部门在吸取家电下乡、以旧换新等家电政策的经验后,对后续补贴提高了针对性,监管也更为严格,使得获补贴产品偏向中高端、售价偏高,而需要企业承担的相关手续也更加细致、繁琐。虽然在此轮节能补贴政策中,冰箱类产品可获得70元—400元的补贴,但基于电商价格战此起彼伏、传统渠道促销不停的现状,能效较高的中高端产品获此补贴,并不能给消费者带来多大的冲击力,而一部分企业,以节能政策代替此前促销的做法,还会造成消费者获得补贴,但是产品总价不降反升的情况。海尔白电集团副总裁孙京岩说,节能补贴政策才刚刚实施,就已经有消费者反映称,一些企业先提高价格,再销售产品。孙京岩解释称,这其实是误解,真实的情况是,一部分企业取消了之前的促销活动,把入选目录的部分产品提高到促销前的价格进行销售。由于家电产品的价格体系十分透明,因此,即使是轻微的价格波动,往往也很难逃过消费者的眼睛。另外,此次节能补贴政策在监管上更加严格。政策实施之初就有多家企业向记者反映,为顺利跟进节能补贴政策,各公司都抽调了最高可达数十人的专门负责团队。7月16日,工信部、财政部、国家发改委和商务部等政策制定部门共同印发了《节能产品惠民工程推广信息监管实施方案》(下称“方案”)的通知。方案称,此次监管核查将重点围绕生产环节、流通环节、消费者环节三个环节,涵盖了产品从生产到完成销售的全部流程,上述环节都需要留有真实有效的票据,并将对一级销售商的推广信息情况进行全面监管,其他销售商,将抽取年度推广数量的20%进行抽样核查,消费者环节的抽样核查比例为5%-10%,按中国家电协会统计数据,2011年电冰箱内销总量4500万台计算,即使2012年内销量不变,抽查到的消费者也将达到225万-400万名以上。另据了解,工信部已经对相关企业推行节能补贴政策提出了加快研发新品、推动产品升级,加强对促销员培训管理、解决信息系统不准确的等问题。工信部电子信息司副处长周海燕表示,今年下半年,节能家电补贴政策的效果将更加明显。"
936741,大中电器所售热水器漏电致人死亡 被判担主责,"王先生查看电热水器时触电身亡。其家人将热水器销售方大中电器起诉到法院。昨天记者获悉,海淀法院判决大中电器承担主要责任,赔偿63万余元。2007年,王先生夫妇购买了一台适用于厨房的电热水器,大中电器负责安装。2010年,王先生发现水不热,打开橱柜查看,双手接触电热水器外壳时触电身亡。王先生家属认为,大中电器应对此负责。法院委托相关检测中心对待检电热水器是否漏电进行检测,结论为该电热水器绝缘性能差,非带电金属部分存在漏电现象。"
1031698,北京城区出现新一轮降雨 局地雨势较大伴有雷电,"中新网7月27日电 北京城区今日21时左右开始出现降雨,局地雨势较大,并伴有雷电。"
998513,秦皇岛佰盛4S店主营车型,"说明:此团购仅用于收集网友意向,不代表团购在本店举行,搜狐将本着网友利益最大化原则,自由选取团购4S店。"
1016677,2012款丰田埃尔法2.4L豪华版,"丰田埃尔法几乎是打着撼动别克GL8地位的旗号上市的,不仅外形优雅大气,在舒适性方面也深得人心;而在产品口碑传播上,这款作为香港明星们的最爱必然拥有相当高的出镜率,因此而得名“保姆车”的丰田埃尔法更是消费者心中对于豪华MPV标杆的代名词。与别克的中庸厚重不同,埃尔法的外形更显优雅气质,埃尔法的长宽高分别为4850x1830x1905mm,轴距为2950mm;虽然定位豪华MPV,但埃尔法的空间性并不是它最大的亮点,双侧电动滑门在开启车门时就已令乘客在尊贵体验感受方面大大加分。埃尔法拥有7座和8座版,座椅设置灵活,埃尔法在第二排提供了大尺寸可开启的天窗以及多媒体系统;两个座椅全部带有电动腿托,并且能进行各种调节,脚下还可以打开一个放脚的板子,和头等舱有一拼;环抱式头枕附设多角度调校,就连手枕也能提供多角度调校,可以让乘客找到最舒适的姿势,甚至可以有舒适的躺姿,长途旅程也无妨。埃尔法在内饰设计上秉承了日系特有的居家风格,温暖的浅色内饰加上桃木装饰奢华感尽显,配置则是埃尔法最大的亮点:LED车内氛围灯增强乘车奢华感,中置式超大电动天窗给乘客带来充足的阳光;另外埃尔法还配备了自动泊车系统和前后倒车雷达等舒适性配置。安全性方面,埃尔法全车共配备了11个安全气囊 ,同时配备前座主动式安全头枕及预紧三点式安全带。点评:埃尔法在国内MPV中堪称“豪车”,在2010年埃尔法刚刚上市就传出过该车后期将国产的消息,但兴许是消费者看重的就是埃尔法这日系进口车的品质,该车依旧没有更多的动作。但这种奢华和尊贵的体验带来了高昂的代价,原本就与同级别产品相比贵了不少,目前市场中还要加价10万元,这种饥饿营销难免令人望而却步。 相关阅读: 【精彩图集】 全方位实拍全新国产汉兰达四驱版 雷克萨斯豪华越野车GX400高清实拍 实力秒杀超跑 围观保时捷最强SUV 最优雅旅行跑车奔驰CLS Shooting Brake 霸气外漏奔驰最大最豪华全尺寸SUV实拍"
900828,探秘青岛百年德建下水道,"近日,北京遭遇特大暴雨,全市平均降水量170毫米,为自1951年以来有完整气象记录最大降水量。截至22日17时,在北京市境内共发现因灾死亡37人。每次北京积水,大家就会拿它与青岛比,北京的排水能力处于什么水平?北京排水集团相关负责人称:目前我们城市的雨水系统都是建在平地上的,下水慢。而这些建筑结构都是建设在高地的。青岛的雨水系统设计标准是百年之前德国人设计的,能应对至少100毫米以上的降水量,当时也花了很多钱,设计标准肯定是比北京高很多。但是,北京市的城市排水系统包括道路和桥的都是依照国家标准来建设的,我们排水部门则是依据市政府的要求进行建设。从目前来看,北京市虽然符合国家的标准,但是一些重点地段也有提升标准的必要。为此,编辑编发本组图片探秘“中国最不怕淹的城市”青岛的下水道。图为有备而来的记者穿着雨衣和水鞋。【 评论:下水道为何变成城市硬伤 】"
